PhraseId	SentenceId	Phrase	Sentiment
5073	72	success mountain top one enjoys journey going uphill reach abdul kalam usain bolt nikolas tesla take successful person think life every one would definitely worked hard reach position	3
5074	72	anybody write answer platform make answer stand others put extra effort spending personal time gather required knowledge articulate thoughts way convince readers writing consistently without merely become person scribbling white screen	3
5075	72	book subtle art giving fck	3
5076	72	matter go well true adversity failure matter go fivehundredpound load shit waiting perfectly fine point isno get away shit point find shit enjoy dealing page	3
5077	72	way overcome pain first learn bear page	3
5078	72	remember nobody actually happy stand front mirror tell happy page	3
5079	72	cant win u play page	3
5080	72	favourite awesome rest suck deserve special treatment suck rest awesome deserve special treatment page	3
5081	72	happy reading	3
5082	73	book autobiography yogi	3
5083	73	gist world renowned book autobiography yogi	3
5084	73	lovely question thank asking	3
5085	73	found book incidentally browsing books amazon india site name fascinating yog back spiritual awakening process begun bought kindle version book got hooked onto soon began reading one must books yogis spiritualists	3
5086	73	gist book one sentence eternal divine	3
5087	73	entire book talks miraculous events unfolded life paramahamsa yogananda live materialistic world always demand proof facts actually believe spiritual phenomenon want see miracle happens books asks believe miracles begin witness entire story yogananda right childhood finding guru sri yukteshwar finally journey us mission spread kriya yoga remarkable also something every person looking deep meaning life life living mundane activities us discover core purpose	3
5088	73	purpose physical body experience life planet earth body veil illusion keeps us state separation one task awaken realize eternally divine body anything perceived materialistic world described realized quite mind	3
5089	73	god within separation god also separation others connected ego gives us sense individual yogananda praises miraculous effects kriya yog learned kriya yog practice ashtanga yog testify spiritual benefits yog	3
5090	73	yog transformed life completely used logic oriented person also believe see always mantra began evolve started believe many unbelievable things begun happen life many difficult tasks taken care effortlessly earlier would face hurdles accomplishing even simple tasks book makes learn operate faith pure unquestionable faith let go control based ego come state oh trust become creator controller life	3
5091	73	gain control let go control	3
5092	73	become powerful desire powerful	3
5093	73	get everything lose desire instead live surrender	3
5094	73	surrender lies victory	3
5095	74	madrid open simona halep beats belinda bencic reach fourth final	4
5096	74	simona halep reached fourth madrid open final win belinda bencic friday world number three move back top wta rankings win saturday final either kiki bertens sloane stephens	4
5097	74	simona halep reached fourth madrid open final win belinda bencic friday world number three move back top wta rankings win saturday final either kiki bertens sloane stephens	4
5098	74	twotime madrid winner halep broke unseeded bencic first game first set swiss errant reverse flying broke back tie	4
5099	74	romanian downtheline shot sealed another break penultimate game served win comfortably minutes	4
5100	74	halep virtually long rallies bencic reacted well start second set playing aggressively bencic broke go enjoying stroke luck shot clipped net dropped	4
5101	74	halep battled back earning tiebreak bencic comfortably force deciding set although immediately started struggle three games cried break visibly emotional halep immediately breaking play resumed going wrap set match ease	4
5102	74	nice feeling back final special tournament really happy playing said halep	4
5103	74	second set tie break rushing much lost control calmed told start match started play smarter opened court became aggressive	4
5104	74	marin cilic withdraws novak djokovic reaches madrid open semifinals	4
5105	74	novak djokovic reached semifinals madrid open marin cilic withdrew food poisoning	4
5106	74	world number one naomi osaka exits madrid open	4
5107	74	osaka admitted overthought need win match order retain ranking top women game went	4
5108	74	world number one naomi osaka lost three sets unseeded swiss belinda bencic madrid open quarterfinals thursday simona halep sloane stephens kiki bertens completed final four lineup	4
5109	74	osaka admitted overthought need win match order retain ranking top women game went	4
5110	74	japanese break final set bencic broken serving match wind swirled despite blue skies spanish capital	4
5111	74	people telling get semis stay number one wanted osaka said	4
5112	74	wanted thinking playing good thing play best calm today biggest thing learn	4
5113	74	bencic face twotimes madrid champion halep last four romanian beat ninth seed ashleigh barty	4
